id,0,1,2,3,4,5,6,7,label
4100,0.00238594,0.003013748,0.000439388,0.011318977,0.003434949,0,0.007447488,0.011396227,1
4101,0.000517597,0.000417464,0.007689289,0.006417977,0.004284452,0,0.007447488,0.002051321,0
4102,0.003078028,0.004508777,0.004833267,0.004200857,0.007220779,0.008036764,0.007207513,0.008091321,0
4103,0.0013254,0.001714381,0.003903793,0.008051643,0.012151592,0.006055096,0.007323363,0.002621132,0
4104,0.00808391,0.020187784,0.001994145,0.001400286,0.002142226,0.010678988,0.004336093,0.004672453,0
4105,0.002578064,0.003010072,0.010748105,0.005251072,0.003471884,0.032367242,0.005420116,0.005128302,0
4106,0.001279481,0.001808739,0.001402661,0.011435667,0.007313116,0.003412872,0.005833865,0.006723774,1
4107,0.001786792,0.002055868,0.002349036,0.011669048,0.004746139,0,0.007447488,0.00854717,1
4108,0.001498422,0.001064901,0.001740652,0.011669048,0.003619623,0,0.007447488,0.010370566,1
4109,0.002730882,0.002717602,0.000490087,0.010385453,0.001329658,0,0.007447488,0.011396227,1
4110,0.000642496,0.001153949,0.000304192,0.001283595,0.01194845,0.004073428,0.006760664,0.005698113,0
4111,0.001444789,0.001187036,0.011271991,0.004901,0.006278938,0,0.006619989,0.007635472,0
4112,0.000640292,0.000612717,0.01529408,0.00723481,0.013998339,0,0.007447488,0.002735094,0
4113,0.002045406,0.00156161,0.000540785,0.011669048,0.004192115,0,0.007447488,0.011396227,1
4114,0.004351631,0.012970392,0.001301264,0.002683881,0.004284452,0.003082595,0.009168685,0.002621132,0
4115,0.001797445,0.002093857,0.002247638,0.003150643,0.013961404,0,0.007447488,0.00604,0
4116,0.00135589,0.001870828,0.001537858,0.002100429,0.000590959,0.00660556,0.007298538,0,0
4117,0.001114908,0.00120746,0.002974318,0.011669048,0.003416481,0.00539454,0.009003185,0.000683774,0
4118,0.001045479,0.001205009,0.006506321,0.001750357,0.006722158,0,0.007447488,0.005242264,0
4119,0.001093602,0.000805926,0.010393215,0.004434238,0.010101704,0.013871675,0.006934439,0.002621132,0
4120,0.000747558,0.000432169,0.016899536,0.008868477,0.018448998,0.008036764,0.007298538,0,0
4121,0.000932335,0.000736485,0.014787094,0.003617405,0.011782243,0.007486301,0.007240613,0.006381887,0
4122,0.000409596,0.000218127,0.005205057,0.008051643,0.007516259,0.003082595,0.007513688,0.001709434,0
4123,0.001451768,0.002513363,0.006438723,0.002217119,0.002456173,0.002422039,0.007406113,0,0
4124,0.000435677,0.00049385,0.008449768,0.002100429,0.012336267,0,0.007447488,0.004672453,0
4125,0.001301522,0.001213587,0.000439388,0.011085596,0.003601156,0,0.007447488,0.01002868,1
4126,0.001468666,0.002742928,0.00072668,0.011669048,0.000812568,0.005724818,0.006528964,0,1
4127,0.001410258,0.001988878,0.006607719,0.004084167,0.006223536,0,0.007447488,0.007407547,0
4128,0.001952099,0.001231152,0.004833267,0.006651358,0.006906832,0.0120001,0.007091663,0.006495849,0
4129,0.001116745,0.001022011,0.004224884,0.009918691,0.005226293,0,0.007447488,0.010256604,0
4130,0.00155132,0.001360231,0.010393215,0.00723481,0.006980702,0.018275382,0.00630554,0.000911698,0
4131,0.001062377,0.000981572,0.000675981,0.010618834,0.004487594,0,0.007447488,0.009686793,1
4132,0.001900303,0.001386782,0.010748105,0.004200857,0.003675026,0.005724818,0.007075113,0.010370566,0
4133,0.002119244,0.001633094,0.00037179,0.010968905,0.003822765,0,0.007447488,0.010712453,1
4134,0.005066128,0.005728083,0.003075716,0.002100429,0.01085887,0.008917506,0.008804586,0.003076981,0
4135,0.004683716,0.007659365,0.005627546,0.001983738,0.010507988,0,0.007447488,0.000911698,0
4136,0.000894498,0.000522034,0.000540785,0.011435667,0.003767363,0,0.007447488,0.005470189,1
4137,0.001743444,0.001692732,0.001436461,0.010852215,0.004893878,0,0.007447488,0.009572831,1
4138,0.001108663,0.000833294,0.012285963,0.007468191,0.007811738,0.015412973,0.006768939,0.003076981,0
4139,0.000910661,0.001010574,0.004833267,0.0024505,0.007996413,0,0.007447488,0.006495849,0
4140,0.002086917,0.001120454,0.008449768,0.010968905,0.000775634,0,0.007447488,0.011396227,1
4141,0.001690913,0.002633047,0.000709781,0.011669048,0.00430292,0,0.007447488,0.010484529,1
4142,0.001099112,0.000782643,0.011271991,0.007818262,0.010507988,0,0.007447488,0.005698113,0
4143,0.000664169,0.000511414,0.011694479,0.00723481,0.005798784,0,0.007447488,0.004330566,0
4144,0.000553964,0.000431352,0.015496875,0.00968531,0.004764606,0,0.007447488,0.009458868,0
4145,0.001567851,0.003831112,0.016899536,0.005834524,0.003231806,0,0.007447488,0.011396227,0
4146,0.001877527,0.001790766,0.004698071,0.005134381,0.006297406,0.004183521,0.007306813,0.005698113,0
4147,0.001399237,0.001507691,0.006151431,0.007468191,0.005207825,0.009908339,0.007224063,0.006267925,0
4148,0.002086182,0.002194751,0.005340253,0.0073515,0.00517089,0.005064262,0.007356463,0.008433208,0
4149,0.000990376,0.000975853,0.010866402,0.007468191,0.003545753,0,0.007447488,0.010940378,0
4150,0.003243336,0.006237454,0.001994145,0.000700143,0.001071113,0,0.004137493,0,0
4151,0.000897804,0.001174373,0.012522556,0.006534667,0.011468296,0.017614826,0.007083388,0.002963019,0
4152,0.000551025,0.000376616,0.011271991,0.005834524,0.005835719,0,0.007447488,0.00854717,0
4153,0.000551025,0.000450551,0.002822223,0.008751786,0.001902149,0.00869732,0.006686189,0,0
4154,0.000751966,0.000531021,0.010680507,0.004317548,0.008291892,0.003522965,0.007356463,0.006609812,0
4155,0.001432666,0.001040801,0.006962609,0.006884739,0.010304846,0.00539454,0.007348188,0.006723774,0
4156,0.007405047,0.015143493,0.004224884,0.000933524,0.010951207,0,0.004137493,0,0
4157,0.003483215,0.004000222,0.009210247,0.003150643,0.005226293,0.00330278,0.006694464,0.009344906,0
4158,0.000924988,0.000799799,0.001994145,0.010268763,0.008051815,0.010899173,0.006859964,0.006723774,0
4159,0.003433256,0.00374329,0.006506321,0.006301286,0.008181087,0.003082595,0.007513688,0.00353283,0
4160,0.00129491,0.001126173,0.007047107,0.004901,0.005355565,0.018495567,0.006686189,0.003760755,0
4161,0.001661893,0.001321017,0.001166068,0.011552358,0.00546637,0,0.007447488,0.008433208,1
4162,0.001808833,0.001593063,0.00072668,0.011435667,0.007239247,0.00165139,0.007464038,0.007179623,1
4163,0.002001692,0.001756046,0.000439388,0.011318977,0.004450659,0,0.007447488,0.008889057,1
4164,0.000461025,0.000423591,0.015361678,0.00956862,0.011819178,0,0.007447488,0.005128302,0
4165,0.001058336,0.000757318,0.000523886,0.011669048,0.003878168,0,0.007447488,0.011396227,1
4166,0.000897069,0.000848,0.014077314,0.004901,0.011320556,0,0.007447488,0.003760755,0
4167,0.001904711,0.00167435,0.009294745,0.007001429,0.016546849,0,0.007447488,0,0
4168,0.000881273,0.001184177,0.000185895,0.011552358,0.004432192,0,0.007447488,0.011396227,0
4169,0.003723095,0.010084906,0.014702596,0.006651358,0.003453416,0,0.007447488,0.011396227,0
4170,0.000715231,0.000572277,0.000895675,0.009218548,0.004672269,0,0.007447488,0.005356227,0
4171,0.002519288,0.003784137,0.011271991,0.004901,0.005226293,0.004293614,0.007306813,0.009458868,0
4172,0.001287563,0.001430489,0.006151431,0.003734095,0.007700933,0.014091861,0.007224063,0.003646793,0
4173,0.00340497,0.00316366,0.015598272,0.008051643,0.004025908,0.010899173,0.006495864,0.008775095,0
4174,0.003014844,0.003038257,0.004512176,0.003850786,0.007109974,0,0.007447488,0.008319246,0
4175,0.00344648,0.007594826,0.003075716,0.006417977,0.006869897,0.033358076,0.005643541,0.004102642,0
4176,0.00024539,0.000223437,0.003565802,0.0024505,0.011763776,0.033027798,0.004749842,0.002963019,0
4177,0.001932997,0.001923521,0.000405589,0.010268763,0.000831036,0,0.007447488,0.011396227,1
4178,0.001405482,5.15E-05,0.000625283,0.000466762,0.001699007,0,0.007447488,0,0
4179,0.001212256,0.000968092,0.005627546,0.000933524,0.000129272,0,0.007447488,0,0
4180,0.001860262,0.001686604,0.007689289,0.007468191,0.013573587,0,0.007447488,0.003076981,0
4181,0.00547205,0.007127936,0.002501131,0.009451929,0.001421995,0.006385374,0.00625589,0.007179623,1
4182,0.001587321,0.003311529,0.001487159,0.010735524,0.002899392,0.001981668,0.006644814,0.010484529,1
4183,0.001930793,0.002525618,0.001064671,0.011318977,0.003324144,0.011229451,0.007058564,0.011396227,1
4184,0.002895088,0.003107698,0.00292362,0.008985167,0.006389743,0.012990934,0.007174413,0.004330566,1
4185,0.001256705,0.000953795,0.003903793,0.011669048,0.004358322,0,0.007447488,0.006723774,1
4186,0.001585851,0.00223519,0.000963274,0.011669048,0.00108958,0,0.007447488,0.005584151,1
4187,0.000658659,0.000395406,0.002247638,0.00233381,0.003545753,0.003853243,0.006727564,0.006837736,0
4188,0.001899568,0.00132551,0.001402661,0.011202286,0.002234563,0,0.007447488,0.011396227,1
4189,0.001380502,0.001023645,0.001115369,0.011669048,0.004967748,0,0.007447488,0.008091321,1
4190,0.000652047,0.000292879,0.00985243,0.006768048,0.010600325,0,0.007447488,0.002849057,0
4191,0.000646904,0.000749557,0.013232337,0.011202286,0.003434949,0,0.007447488,0.005470189,0
4192,0.005084863,0.005045516,0.004224884,0.002917262,0.010674195,0,0.007447488,0.002849057,0
4193,0.004847554,0.007834602,0.001943447,0.003617405,0.008919786,0.016403806,0.00897836,0.000911698,0
4194,0.002080305,0.002056277,0.002112442,0.000700143,0.000683296,0,0.007447488,0.011396227,0
4195,0.001201235,0.001323059,0.001689954,0.011669048,0.004746139,0.001211019,0.007439213,0.007863397,1
4196,0.001444421,0.002841779,0.015091286,0.007468191,0.01479244,0,0.007447488,0.004444528,0
4197,0.001557933,0.001852446,0.004968464,0.004084167,0.00699917,0.01034871,0.008274987,0.008661132,0
4198,0.00276725,0.003481864,0.010139722,0.004667619,0.016879264,0,0.007447488,0.002279245,0
4199,0.004328121,0.008633993,0.003075716,0.001050214,0.010360248,0,0.004137493,0.006267925,0
4200,0.003049007,0.003931189,0.00909195,0.006301286,0.009972431,0.004183521,0.008150862,0.007863397,0
4201,0.000107266,1.14E-05,0.002602529,0.000933524,0.008882851,0,0.007447488,0.006153962,0
4202,0.000568291,0.000621703,0.002670127,0.003734095,0.011062012,0,0.005792491,0.002393208,0
4203,0.001302257,0.000544909,0.006151431,0.005251072,0.005189358,0.010238617,0.006247615,0.005128302,0
4204,0.001931528,0.012336435,0.000506986,0.006884739,0.002012954,0.010678988,0.006893064,0,0
4205,0.001744914,0.001074296,0.002822223,0.000933524,0.001071113,0,0.004137493,0.009458868,0
4206,0.001056867,0.000974219,0.007807586,0.005367762,0.009159863,0.003082595,0.007381288,0.005242264,0
4207,0.003904566,0.007311342,0.002974318,0.001400286,0.0038597,0.005614726,0.004625717,0.002735094,0
4208,0.001055397,0.001089818,0.010748105,0.004200857,0.00247464,0,0.007447488,0,0
4209,0.001183235,0.001339398,0.002416634,0.008285024,0.000350882,0,0.004964992,0,0
4210,0.001469768,1.84E-05,0.000135196,0.00011669,0.015438801,0,0.007447488,0,0
4211,0.001064581,0.000569009,0.001250566,0.011669048,0.003527286,0,0.007447488,0.004672453,1
4212,0.001679893,0.001825895,0.009210247,0.003150643,0.008495034,0,0.007447488,0.008319246,0
4213,0.00210308,0.002995367,0.004224884,0.003850786,0.006205068,0,0.007447488,0.007635472,0
4214,0.003260234,0.003060723,0.008449768,0.008051643,0.002585445,0.026091961,0.00620624,0.010712453,0
4215,0.000681067,0.001154766,0.001402661,0.000933524,0.005097021,0.004513799,0.009036285,0.002849057,0
4216,0.004885759,0.006172098,0.002416634,0.001633667,0.003194872,0,0.007447488,0.009800755,0
4217,0.002826393,0.003106064,0.003751697,0.005134381,0.007904075,0.016513899,0.006984089,0.008889057,0
4218,0.005400049,0.005060222,0.003075716,0.007468191,0.010341781,0,0.007447488,0.002051321,0
4219,0.000477188,4.90E-05,0.004123487,0,0.003324144,0,0.002482496,0.011396227,0
4220,0.00285174,0.003620746,0.002450433,0.011318977,0.004709204,0.005724818,0.007124763,0.00604,1
4221,0.001444789,0.000799391,0.000185895,0.011552358,0.002142226,0,0.007447488,0.011396227,1
4222,0.00106752,0.000842281,0.003177113,0.009451929,0.006020394,0.005504633,0.007348188,0.01002868,0
4223,0.002285653,0.002217625,0.002518031,0.011318977,0.001957551,0,0.007447488,0.011396227,1
4224,0.000778048,0.000633957,0.003075716,0.004200857,0.004487594,0.005724818,0.007075113,0.004102642,0
4225,0.002022631,0.001739706,0.000388689,0.011669048,0.002400771,0.001211019,0.007455763,0.011396227,1
4226,0.001442952,5.02E-05,0.000946374,0.000700143,0.001071113,0,0.007447488,0,0
4227,0.038094224,0.002829933,0.001402661,0.004901,0.001939084,0,0.008274987,0,0
4228,0.002120713,0.000821857,0.007689289,0.001050214,0.008938253,0,0.004137493,0.003076981,0
4229,0.00145434,0.00187287,0.001994145,0.011435667,0.002751652,0,0.007447488,0.009344906,1
4230,0.00176622,0.00120215,0.000168995,0.011318977,0.005374033,0,0.007447488,0.009230944,1
4231,0.001430462,0.001356963,0.010934,0.004084167,0.00546637,0,0.007447488,0.008091321,0
4232,0.002715086,0.003069301,0.013823821,0.00956862,0.005761849,0.005174355,0.007224063,0.009344906,0
4233,0.001532218,0.002726589,0.000878776,0.009918691,0.002105291,0.000990834,0.006628264,0.008205283,1
4234,0.001775404,0.001331637,0.000439388,0.011318977,0.001735942,0,0.007447488,0.011396227,1
4235,0.001121888,0.000555121,0.00072668,0.011669048,0.001421995,0,0.007447488,0.011168302,1
4236,0.002421206,0.001915352,0.007689289,0.005251072,0.006297406,0.005174355,0.007224063,0.006267925,0
4237,0.001561239,0.00124504,0.015699669,0.004200857,0.004746139,0,0.007447488,0.006495849,0
4238,0.011818026,0.032028735,0.009649635,0.001633667,0.001052646,0,0.009102485,0,0
4239,0.000327309,0.000165025,0.004613573,0.003150643,0.002105291,0,0.007447488,0,0
4240,0.002503859,0.004307397,0.011998671,0.005601143,0.003361079,0,0.007447488,0.01105434,0
4241,0.000881273,0.000487722,0.000253493,0.011669048,0.000904906,0,0.007447488,0.006267925,1
4242,0.001567484,0.001633502,0.004224884,0.00968531,0.001717474,0,0.007447488,0.010484529,0
4243,0.00486482,0.012017005,0.009649635,0.010035382,0.007645531,0.009357876,0.007091663,0.004900378,0
4244,0.001271767,0.001573456,0.006506321,0.005367762,0.011745308,0.005284448,0.007190963,0.006153962,0
4245,0.001758873,0.001385148,0.001166068,0.011669048,0.00517089,0,0.007447488,0.00752151,0
4246,0.009373677,0.008687095,0.005627546,0.001983738,0.008568904,0,0.008274987,0.003760755,0
4247,0.007069656,0.018789974,0.003075716,0.007468191,0.013093433,0.004403706,0.007298538,0.003076981,0
4248,0.001284257,0.001337764,0.013232337,0.004550929,0.005706447,0,0.007447488,0.007407547,0
4249,0.001532218,0.001261379,0.002619428,0.011669048,0.00284399,0,0.007447488,0.003190944,0
4250,0.001751893,0.000628239,0.002011045,0.011669048,0.002363836,0,0.007447488,0.011396227,1
4251,0.004438693,0.003092585,0.007047107,0.002917262,0.00517089,0,0.007447488,0.009458868,0
4252,0.020818842,0.024696561,0.009210247,0.003150643,0.004746139,0.040293914,0.006471039,0.010370566,0
4253,0.000110205,0,0.003075716,0.001050214,0.009233733,0,0.007447488,0.005128302,0
4254,0.001071928,0.001142104,0.006151431,0.004200857,0.003896635,0,0.007447488,0.010370566,0
4255,0.001950997,0.002066897,0.004106587,0.00478431,0.01217006,0.004403706,0.007290263,0.003418868,0
4256,0.039563625,0.004433617,0.004224884,0.011669048,0.002160693,0,0.008274987,0,0
4257,0.003322316,0.001229926,0.001182968,0.000583452,0.001181918,0,0.007447488,0.000797736,0
4258,0.001532218,0.002720053,0.010460813,0.006651358,0.00954768,0,0.007447488,0.007065661,0
4259,0.001272501,0.002139198,0.009210247,0.006417977,0.006537483,0.00660556,0.007298538,0.006267925,0
4260,0.001304828,0.000956655,0.001605456,0.002217119,0.004025908,0,0.007447488,0.002165283,0
4261,0.00086511,0.000916624,0.004613573,0.006417977,0.005946524,0,0.007447488,0.008319246,0
4262,0.005250905,0.011796019,0.007503394,0.003850786,0.003804298,0.005174355,0.007356463,0.001253585,0
4263,0.001773934,0.001062859,0.004224884,0.007818262,0.00400744,0.014091861,0.007141313,0.011396227,1
4264,0.001875691,0.002113055,0.008939855,0.001400286,0.012206995,0,0.007447488,0.002735094,0
4265,0.002050917,0.002323421,0.00985243,0.002917262,0.004690736,0.006385374,0.007306813,0.010484529,0
4266,0.001712954,0.001476238,0.000895675,0.010385453,0.000886438,0,0.007447488,0.011396227,1
4267,0.00051429,0.000470158,0.006151431,0.002100429,0.009159863,0,0.007447488,0.00102566,0
4268,0.000991846,0.000652339,0.00985243,0.004901,0.006389743,0.009908339,0.007033739,0.006609812,0
4269,0.002780842,0.003662411,0.00072668,0.008635096,0.005651045,0.012770749,0.007017189,0.008889057,0
4270,0.042970064,0.004946256,0.004613573,0.011669048,0.002012954,0,0.008274987,0,0
4271,0.001075969,0.001613078,0.003971391,0.008868477,0.006205068,0,0.007447488,0.005356227,0
4272,0.001572259,1.63E-05,0.00037179,0.000233381,0.00291786,0,0.007447488,0,0
4273,0.001260746,0.000814505,0.000574584,0.011669048,0.000904906,0,0.007447488,0.011396227,1
4274,0.001333482,0.001470928,0.011829675,0.005834524,0.004044375,0,0.007447488,0.009458868,0
4275,0.000642863,0.000671946,0.008449768,0.005834524,0.012225462,0,0.007447488,0.006495849,0
4276,0.001163398,0.001224208,0.000997073,0.011435667,0.001181918,0,0.007447488,0.003304906,1
4277,0.001836751,0.001097171,0.000675981,0.011669048,0.000923373,0,0.007447488,0.011396227,1
4278,0.001998386,0.002363452,0.001689954,0.011318977,0.005651045,0,0.007447488,0.00854717,1
4279,0.00119095,0.002402666,0.001402661,0.011669048,0.000720231,0,0.007447488,0.011396227,0
4280,0.003370439,0.002591791,0.011271991,0.00968531,0.007571661,0.008587228,0.007174413,0.003760755,0
4281,0.001313645,0.000998728,0.009936927,0.004084167,0.010415651,0,0.007447488,0,0
4282,0.001622219,0.001423953,0.001504059,0.011435667,0.005872654,0,0.007447488,0.007293585,1
4283,0.001561973,0.000631098,0.00290672,0.011669048,0.003896635,0,0.007447488,0.005926038,1
4284,0.004317835,0.003277216,0.002822223,0.007818262,0.00408131,0.009357876,0.005999365,0.011396227,0
4285,0.000771803,0.000529387,0.00037179,0.011435667,0.004524529,0,0.007447488,0.011282265,1
4286,0.002483288,0.003792715,0.000828077,0.010968905,0.005964991,0.003853243,0.00587524,0.007749434,1
4287,0.001750791,0.002906727,0.001673054,0.010385453,0.00254851,0.003522965,0.006711014,0.01105434,1
4288,0.007323495,0.011990454,0.010748105,0.006417977,0.007313116,0.004403706,0.006768939,0.004102642,0
4289,0.001083316,0.000758952,0.000642182,0.011202286,0.001976019,0,0.007447488,0.008091321,1
4290,0.000274778,0.000185857,0.01529408,0.000583452,0.016805394,0,0.007447488,0.001595472,0
4291,0.001084785,0.000944809,0.00147026,0.011318977,0.004395257,0,0.007447488,0.010598491,1
4292,0.003346928,0.003575814,0.014229409,0.007934953,0.011763776,0.00825695,0.007182688,0.007179623,0
4293,0.009739558,0.02184171,0.002720825,0.000700143,0.015605009,0.026202053,0.006115215,0.001481509,0
4294,0.003100804,0.006142687,0.000388689,0.010385453,0.003102534,0,0.007447488,0.011168302,1
4295,0.000491147,0.001396585,0.002670127,0.000583452,0.002289966,0,0.008274987,0,0
4296,0.001311073,0.000688693,0.002602529,0.006301286,0.004376789,0,0.007447488,0.001709434,1
4297,0.003372643,0.002929193,0.003210912,0.000583452,0.008495034,0,0.008274987,0.003304906,0
4298,0.002831903,0.004417686,0.012285963,0.00956862,0.007276181,0.00660556,0.007298538,0.007293585,0
4299,0.004145548,0.00989578,0.007807586,0.000933524,0.004339854,0,0.004137493,0.007863397,0
4300,0.001010948,0.001141695,0.002416634,0.004434238,0.004561464,0,0.007447488,0.008661132,0
4301,0.007334148,0.014278338,0.004224884,0.005251072,0.008624306,0.009798247,0.007033739,0.005128302,0
4302,0.003698115,0.003290288,0.002247638,0.008518405,0.002880925,0,0.007447488,0.011396227,0
4303,0.000980458,0.000455861,0.005205057,0.010735524,0.000664829,0,0.007447488,0.011396227,1
4304,0.000696496,0.000550219,0.00147026,0.011202286,0.001902149,0,0.007447488,0.000455849,1
4305,0.001534055,0.002387552,0.006962609,0.003384024,0.004653801,0.00539454,0.007348188,0.004672453,0
4306,0.001031887,0.00090682,0.009210247,0.004200857,0.015697346,0.009908339,0.007224063,0.005128302,0
4307,0.001689811,0.003879721,0.001926547,0.010735524,0.002530043,0.002752317,0.00584214,0.010370566,1
4308,0.00174822,0.00216534,0.005965536,0.002100429,0.012003853,0.033358076,0.004766392,0.006723774,0
4309,0.001779812,0.003035806,0.003075716,0.003150643,0.006962235,0.005724818,0.007075113,0.005128302,0
4310,0.000909192,0.000681341,0.002112442,0.0073515,0.010138639,0.003853243,0.007397838,0.006381887,0
4311,0.00125046,0.001437025,0.003515104,0.005834524,0.005263228,0.008367042,0.007174413,0.009003019,0
4312,0.0033675,0.004633362,0.005627546,0.006184596,0.005983459,0.02234881,0.00612349,0.007635472,0
4313,0.002383001,0.002680431,0.006759814,0.006184596,0.00561411,0.005724818,0.007339913,0.008319246,0
4314,0.004599593,0.015733744,0.004444578,0.001283595,0.007756336,0.011339544,0.006578614,0.00604,0
4315,0.001933732,0.003307444,0.004613573,0.003150643,0.003231806,0,0.007447488,0.011396227,0
4316,0.001203072,0.000770389,0.007047107,0.004901,0.004949281,0,0.007447488,0.00854717,0
4317,0.001528177,0.00090968,0.010815703,0.003734095,0.007700933,0,0.007447488,0.007749434,0
4318,0.000984131,0.000725048,0.004833267,0.001633667,0.013813664,0,0.007447488,0.005698113,0
4319,0.001914997,0.001474196,0.00035489,0.011669048,0.001957551,0.001541297,0.007464038,0.011396227,1
4320,0.001690913,0.000777742,0.001402661,0.011318977,0.002179161,0,0.007447488,0.011396227,1
4321,0.001360665,0.000824716,0.001284365,0.011669048,0.004210582,0,0.007447488,0.00752151,1
4322,0.000397473,0.000532246,0.001994145,0.002100429,0.003324144,0,0.007447488,0.008661132,0
4323,0.001045112,0.001154766,0.004613573,0.003150643,0.008033348,0,0.007447488,0,0
4324,0.001155317,0.001168246,0.000760479,0.010618834,0.003508818,0,0.007447488,0.009344906,1
4325,0.001838955,0.001305086,0.004968464,0.003384024,0.005983459,0,0.007447488,0.008661132,0
4326,7.60E-05,3.76E-05,0.001875849,0.001750357,0.003176404,0.002091761,0.004104393,0,0
4327,0.001056132,0.00054736,0.004224884,0.008751786,0.010748065,0.009578061,0.007240613,0.003760755,0
4328,0.002695616,0.003858072,0.005205057,0.006301286,0.004579931,0,0.007447488,0.010484529,0
4329,0.001380502,0.000849225,0.001673054,0.011669048,0.00378583,0,0.007447488,0.006609812,1
4330,0.002172877,0.001530566,0.007807586,0.004434238,0.004561464,0,0.007447488,0.00353283,0
4331,0.001193888,0.000951345,0.011271991,0.007818262,0.007368519,0,0.007447488,0.006609812,0
4332,0.001496952,0.000783052,0.000608383,0.010852215,0.000590959,0,0.007447488,0,1
4333,0.000534495,0.000615167,0.010139722,0.001750357,0.01063726,0,0.007447488,0.000569811,0
4334,0.001536259,0.001103707,0.000337991,0.011435667,0.000997243,0.006495467,0.007348188,0,1
4335,0.001343767,0.001248308,0.008449768,0.002917262,0.005761849,0,0.007447488,0.006609812,0
4336,0.002461247,0.005674164,0.002670127,0.001867048,0.009418408,0,0.009102485,0.001823396,0
4337,0.001168541,0.000825533,0.000523886,0.010968905,0.005983459,0,0.007447488,0.007863397,1
4338,0.004258692,0.004900507,0.01238736,0.004667619,0.007239247,0,0.007447488,0.001481509,0
4339,0.00203659,0.004719143,0.001875849,0.000700143,0.004820009,0,0.006619989,0.010712453,0
4340,0.003427011,0.004549624,0.011474785,0.004550929,0.004820009,0.00495417,0.007331638,0.00854717,0
4341,0.001827568,0.002020331,0.014787094,0.005834524,0.005669512,0.01695427,0.006363465,0.010712453,0
4342,0.007810602,0.014957227,0.005205057,0.002683881,0.010452586,0.019266216,0.004898792,0,0
4343,0.002499451,0.003592153,0.008077978,0.007584881,0.008993656,0.01034871,0.006942714,0.005470189,0
4344,0.001430095,0.001682111,0.001267465,0.011435667,0.004856943,0.010458803,0.007323363,0.009116981,1
4345,0.000537066,0.000403167,0.015598272,0.009918691,0.002825522,0,0.007447488,0.009686793,0
4346,0.001276542,0.000847183,0.011271991,0.006768048,0.00794101,0,0.007447488,0.003760755,0
4347,0.001187643,0.001068578,0.007047107,0.004901,0.003988973,0.003192687,0.007381288,0.007635472,0
4348,0.003467052,0.003612168,0.009514439,0.005134381,0.012779486,0.005504633,0.007348188,0.006381887,0
4349,0.001935569,0.001950072,0.003903793,0.001750357,0.005337098,0,0.007447488,0.009686793,0
4350,0.001722138,0.001799344,0.007401997,0.008751786,0.002973262,0.007486301,0.007240613,0.009230944,0
4351,0.004162446,0.005118225,0.002602529,0.002683881,0.014256884,0,0.009102485,0.00353283,0
4352,0.001035928,0.000736485,0.000185895,0.011669048,0.002179161,0,0.007447488,0.011396227,1
4353,0.002331572,0.001884716,0.000337991,0.010968905,0.003675026,0,0.007447488,0.011168302,1
4354,0.000841967,0.000890073,0.006759814,0.001400286,0.008735111,0,0.007447488,0.002279245,0
4355,0.002456471,0.003893201,0.000591484,0.009802001,0.006666755,0.003522965,0.006711014,0.004786415,1
4356,0.002002059,0.001180501,0.000608383,0.011669048,0.00108958,0,0.007447488,0.011396227,0
4357,0.000280288,2.12E-05,0.000135196,0,0.014460026,0,0.002482496,0.000455849,0
4358,0.000502168,0.000506512,0.005627546,0.001983738,0.00131119,0,0.007447488,0.000911698,0
4359,0.002500553,0.003865833,0.010866402,0.005017691,0.011819178,0,0.007447488,0.004900378,0
4360,0.003927342,0.006805238,0.006607719,0.001516976,0.004690736,0,0.007447488,0.005926038,0
4361,0.00285174,0.003211452,0.000557685,0.009335239,0.002363836,0.003412872,0.007530238,0.011396227,0
4362,0.000684006,0.00029778,0.012995743,0.008051643,0.008772046,0.006055096,0.007323363,0.007065661,0
4363,0.001571892,0.001628601,0.012066269,0.004200857,0.003416481,0,0.007447488,0.006495849,0
4364,0.000347146,0.000176462,0.009210247,0.003150643,0.003804298,0,0.007447488,0.004102642,0
4365,0.007376026,0.011078732,0.003616501,0.004200857,0.004432192,0.008367042,0.008688736,0.001595472,0
4366,0.001863935,0.001995413,0.00072668,0.011202286,0.002253031,0,0.007447488,0.011396227,1
4367,0.001824629,0.001577541,0.012674652,0.005834524,0.004672269,0,0.007447488,0.011396227,0
4368,0.001806261,0.001276493,0.00072668,0.011202286,0.005521772,0,0.007447488,0.011396227,1
4369,0.001365808,0.00192924,0.004613573,0.011669048,0.007165377,0.00660556,0.007298538,0.007293585,0
4370,0.001233562,0.000969318,0.004224884,0.006768048,0.008402697,0,0.007447488,0.005698113,0
4371,0.001567484,1.96E-05,0.00074358,0.000233381,0.002899392,0,0.007447488,0,0
4372,0.001274705,0.001147822,0.005914838,0.005834524,0.003638091,0,0.007447488,0.000569811,0
4373,0.003911178,0.004308623,0.001994145,0.000350071,0.008531969,0,0.004137493,0,0
4374,0.002158918,0.002940631,0.010393215,0.004434238,0.006334341,0.009688154,0.007066838,0.007065661,0
4375,0.005610541,0.003705301,0.004613573,0.003150643,0.007239247,0,0.009102485,0.003076981,0
4376,0.001270665,0.001452138,0.012285963,0.003734095,0.013074966,0,0.007447488,0.002621132,0
4377,0.005326579,0.005660275,0.003075716,0.000583452,0.001495865,0,0.004964992,0,0
4378,0.00140989,0.001991737,0.000287292,0.011085596,0.003121002,0,0.007447488,0.011396227,1
